=== SAMPLE 3 (Set) START ===
F0:[181,99,128,18,242,234,191,174,120]
F1:[184,87,128,88,50,214,189,178,131]
F2:[175,89,128,142,62,204,191,175,119]
F3:[178,97,128,40,62,214,189,173,131]
F4:[175,94,128,102,50,209,195,175,125]
F5:[182,65,126,88,75,214,201,178,135]
F6:[176,71,128,34,50,219,189,175,122]
F7:[176,61,128,38,11,204,195,179,128]
F8:[166,75,126,42,50,219,201,173,118]
F9:[173,60,126,34,50,209,201,172,135]
F10:[176,89,126,156,75,219,195,174,131]
F11:[179,90,126,4,88,214,193,175,131]
F12:[179,85,126,68,37,214,187,171,128]
F13:[176,94,126,18,62,239,199,171,125]
F14:[176,80,128,14,37,214,184,176,128]
F15:[182,61,128,30,75,219,197,178,134]
F16:[183,51,126,4,101,224,197,173,129]
F17:[171,78,128,58,37,219,189,177,116]
F18:[173,56,128,250,50,219,199,176,130]
F19:[167,75,126,32,50,234,197,171,122]
F20:[182,99,126,14,88,234,189,174,143]
F21:[195,129,128,114,37,214,184,175,141]
F22:[193,97,126,22,62,219,201,177,126]
F23:[188,128,128,204,88,198,199,177,123]
F24:[186,105,128,90,50,224,184,175,126]
F25:[188,131,126,158,75,224,193,175,130]
F26:[189,169,126,18,62,229,195,172,129]
F27:[189,181,126,72,50,219,201,173,128]
F28:[187,160,126,8,75,244,201,178,126]
F29:[188,190,126,114,37,219,201,177,129]
F30:[190,172,126,18,50,229,191,175,130]
F31:[195,99,128,42,50,204,204,175,133]
F32:[193,126,128,86,24,214,182,175,126]
F33:[188,115,128,86,37,219,184,173,123]
F34:[186,108,126,14,75,234,189,174,126]
F35:[187,110,126,42,62,219,197,171,129]
F36:[189,184,128,38,50,183,206,177,130]
F37:[189,165,126,120,50,219,197,173,128]
F38:[188,185,126,8,88,219,204,172,127]
F39:[187,170,126,34,50,214,191,175,127]
=== SAMPLE 3 STOP ===
