=== SAMPLE 0 (Down) START ===
F0:[168,142,128,12,37,229,199,176,108]
F1:[165,133,128,160,37,224,195,174,125]
F2:[165,140,128,84,37,198,195,173,128]
F3:[161,138,126,18,50,239,197,172,124]
F4:[165,121,126,22,75,214,191,178,132]
F5:[151,61,128,122,50,198,197,176,114]
F6:[145,28,128,74,62,209,195,176,122]
F7:[146,41,126,86,37,209,201,175,129]
F8:[147,32,128,22,11,224,191,175,129]
F9:[148,35,126,36,62,229,201,173,129]
F10:[163,110,128,250,75,229,180,175,143]
F11:[169,131,128,6,88,219,189,177,134]
F12:[160,147,126,4,101,219,189,172,119]
F13:[161,122,128,106,62,188,204,173,129]
F14:[159,149,128,10,24,229,195,178,126]
F15:[150,60,128,232,50,219,187,176,119]
F16:[148,42,128,84,37,209,191,175,126]
F17:[146,35,128,60,50,224,193,177,126]
F18:[149,33,126,88,75,229,193,175,131]
F19:[144,41,128,84,37,198,187,174,123]
F20:[162,33,128,34,11,209,201,178,146]
F21:[181,61,126,10,50,239,193,173,147]
F22:[177,30,128,34,88,219,199,178,124]
F23:[188,61,126,6,88,219,197,172,139]
F24:[187,38,128,96,11,229,197,177,127]
F25:[188,60,126,142,88,219,193,177,129]
F26:[191,51,126,50,24,214,195,171,131]
F27:[191,56,126,150,37,214,195,171,128]
F28:[183,51,128,70,75,204,191,174,120]
F29:[182,56,128,110,75,214,187,177,127]
F30:[183,65,126,46,50,219,206,177,129]
F31:[179,34,126,58,62,224,193,173,124]
F32:[179,58,128,132,11,214,191,176,128]
F33:[185,43,126,10,75,229,208,175,134]
F34:[187,47,128,38,50,204,199,178,130]
F35:[187,47,126,14,62,229,201,171,128]
F36:[191,56,126,24,62,219,210,173,132]
F37:[190,51,126,88,37,219,201,175,127]
F38:[186,55,128,40,50,204,199,175,124]
F39:[182,71,128,30,24,229,195,174,124]
=== SAMPLE 0 STOP ===
