=== SAMPLE 9 (Down) START ===
F0:[161,143,126,58,50,229,195,174,102]
F1:[171,136,128,234,62,224,197,176,138]
F2:[165,159,126,48,75,224,197,181,122]
F3:[161,128,128,14,62,224,178,173,124]
F4:[166,132,126,30,62,229,195,173,133]
F5:[148,161,126,98,50,224,191,171,110]
F6:[148,155,128,72,11,219,184,179,128]
F7:[147,169,128,94,50,209,191,176,127]
F8:[145,160,126,142,62,234,197,174,126]
F9:[148,162,126,44,50,219,206,173,131]
F10:[158,141,126,44,37,229,195,174,138]
F11:[171,166,128,34,50,219,195,178,141]
F12:[160,125,126,12,62,214,195,172,117]
F13:[166,149,128,42,75,193,195,173,134]
F14:[159,105,126,8,62,214,199,173,121]
F15:[162,152,126,92,75,229,182,177,131]
F16:[147,166,126,126,75,219,193,175,113]
F17:[149,166,126,8,88,234,189,176,130]
F18:[147,155,128,58,37,224,193,175,126]
F19:[146,171,128,112,62,209,184,172,127]
F20:[174,121,126,32,37,214,199,174,156]
F21:[197,97,128,24,37,224,191,176,151]
F22:[197,48,128,98,75,229,201,174,128]
F23:[189,97,128,4,88,209,187,175,120]
F24:[188,51,128,46,50,214,189,172,127]
F25:[190,60,126,110,75,219,182,172,130]
F26:[193,92,128,250,11,214,193,173,131]
F27:[194,49,126,74,62,219,195,173,129]
F28:[187,88,126,128,88,204,197,174,121]
F29:[185,58,128,18,62,219,195,176,126]
F30:[189,111,126,10,50,229,193,173,132]
F31:[198,48,128,40,62,219,197,170,137]
F32:[195,97,128,42,62,214,197,174,125]
F33:[191,58,126,12,50,204,193,174,124]
F34:[188,85,128,68,37,204,191,175,125]
F35:[189,64,128,106,37,219,189,174,129]
F36:[194,53,128,34,62,204,201,173,133]
F37:[193,83,128,12,75,224,199,181,127]
F38:[188,66,126,12,75,219,184,172,123]
F39:[186,70,128,212,37,214,197,175,126]
=== SAMPLE 9 STOP ===
