=== SAMPLE 6 (Down) START ===
F0:[191,61,126,30,50,219,206,174,134]
F1:[190,71,126,10,50,229,201,175,127]
F2:[183,57,126,12,75,244,199,174,121]
F3:[181,73,126,20,11,239,195,174,126]
F4:[178,58,126,4,75,198,184,171,125]
F5:[143,111,128,20,24,224,195,175,93]
F6:[151,123,126,78,37,229,199,170,136]
F7:[146,116,126,10,62,219,197,176,123]
F8:[149,112,128,24,62,214,184,173,131]
F9:[145,124,128,122,62,214,197,177,124]
F10:[180,82,126,42,62,229,199,173,163]
F11:[189,56,128,4,101,214,195,179,137]
F12:[187,69,126,4,75,229,189,173,126]
F13:[179,64,126,34,50,204,204,169,120]
F14:[179,69,128,160,88,219,195,174,128]
F15:[162,101,128,216,62,224,187,174,111]
F16:[148,120,128,12,50,224,197,179,114]
F17:[150,104,128,50,62,214,187,175,130]
F18:[144,124,126,26,62,204,191,171,122]
F19:[145,110,126,38,62,209,204,178,129]
F20:[166,112,128,32,37,193,199,175,149]
F21:[181,121,126,148,37,204,197,175,143]
F22:[179,79,128,42,75,209,193,178,126]
F23:[179,116,128,150,75,229,193,175,128]
F24:[177,89,128,104,62,204,195,174,126]
F25:[181,106,126,38,75,224,204,172,132]
F26:[185,74,126,126,11,214,204,170,132]
F27:[185,106,128,16,62,234,184,177,128]
F28:[183,76,126,64,50,224,204,175,126]
F29:[184,101,126,102,62,219,206,175,129]
F30:[182,105,126,26,62,204,204,174,126]
F31:[181,80,128,34,50,198,193,179,127]
F32:[180,110,126,68,24,224,201,176,127]
F33:[179,97,126,112,75,214,195,176,127]
F34:[175,93,128,96,75,224,180,174,124]
F35:[180,93,126,12,50,234,193,174,133]
F36:[186,106,128,20,37,234,195,174,134]
F37:[185,80,128,150,37,224,187,175,127]
F38:[185,96,126,4,88,188,199,173,128]
F39:[183,92,126,6,88,224,189,167,126]
=== SAMPLE 6 STOP ===
