=== SAMPLE 0 (down2) START ===
F0:[131,87,128,66,62,229,182,177,75]
F1:[89,61,128,76,62,193,195,177,86]
F2:[144,98,128,158,37,219,197,176,183]
F3:[134,85,128,36,50,193,201,178,118]
F4:[91,64,128,84,37,204,184,177,85]
F5:[127,71,126,76,62,219,195,176,164]
F6:[147,84,126,106,75,214,191,173,148]
F7:[113,40,128,4,75,193,189,177,94]
F8:[111,48,128,102,50,219,193,178,126]
F9:[129,67,128,52,24,219,195,176,146]
F10:[146,85,128,118,50,214,193,177,145]
F11:[91,65,128,46,50,219,197,178,73]
F12:[135,78,126,4,101,214,187,175,172]
F13:[141,87,128,90,37,214,191,176,134]
F14:[90,75,128,242,37,229,184,170,77]
F15:[121,67,128,20,75,219,197,176,159]
F16:[162,92,126,56,50,219,199,173,169]
F17:[117,42,128,32,37,214,199,177,83]
F18:[106,48,128,4,101,219,170,179,117]
F19:[138,82,126,10,37,224,189,172,160]
F20:[162,90,128,92,88,219,199,175,152]
F21:[196,46,126,24,50,219,204,174,162]
F22:[194,64,126,72,88,219,193,176,126]
F23:[188,110,126,16,50,224,187,172,122]
F24:[187,30,126,32,62,209,201,177,127]
F25:[190,24,128,170,50,209,184,174,131]
F26:[187,38,126,22,50,224,197,176,125]
F27:[194,6,128,52,50,214,187,177,135]
F28:[184,2,128,120,37,214,195,177,118]
F29:[186,21,126,56,50,214,191,175,130]
F30:[190,43,126,4,88,198,191,176,132]
F31:[197,30,126,28,75,219,199,173,135]
F32:[191,103,128,8,75,239,189,175,122]
F33:[188,99,130,166,11,219,187,176,125]
F34:[187,41,128,16,11,224,189,172,127]
F35:[188,29,126,90,75,229,191,172,129]
F36:[184,41,126,102,88,209,195,171,124]
F37:[194,1,128,14,37,219,195,173,138]
F38:[186,1,128,74,50,234,189,179,120]
F39:[184,23,128,58,62,214,195,175,126]
=== SAMPLE 0 STOP ===
