=== SAMPLE 4 (flower) START ===
F0:[147,130,126,154,50,224,195,177,89]
F1:[146,99,126,10,88,239,197,178,127]
F2:[148,117,128,32,11,198,197,177,130]
F3:[145,114,128,4,88,198,195,174,125]
F4:[152,102,126,6,75,224,189,171,135]
F5:[138,121,126,52,50,214,201,178,114]
F6:[133,124,126,58,37,229,197,173,123]
F7:[144,121,126,22,75,219,197,175,139]
F8:[134,125,128,162,255,214,191,176,118]
F9:[138,119,126,4,75,234,204,173,132]
F10:[143,130,126,148,50,224,195,173,133]
F11:[149,129,126,110,62,224,195,173,134]
F12:[144,120,128,6,88,219,189,173,123]
F13:[150,117,126,198,75,214,201,174,134]
F14:[146,115,126,56,11,219,195,174,124]
F15:[140,110,128,50,50,214,197,177,122]
F16:[142,120,128,8,75,214,187,176,130]
F17:[136,125,126,4,88,209,191,175,122]
F18:[134,121,126,126,24,204,193,173,126]
F19:[144,126,128,206,62,224,193,175,138]
F20:[161,114,126,44,62,214,195,173,145]
F21:[195,108,126,24,50,229,191,171,162]
F22:[190,133,126,130,75,219,189,174,123]
F23:[187,105,128,14,255,219,187,174,125]
F24:[188,131,128,74,50,219,184,178,129]
F25:[190,84,128,42,11,224,193,173,130]
F26:[193,33,128,168,37,214,193,172,131]
F27:[192,29,128,24,75,204,191,175,127]
F28:[184,37,126,92,50,229,189,174,120]
F29:[181,29,128,130,75,214,184,172,125]
F30:[186,38,128,148,75,209,189,176,133]
F31:[195,139,128,16,255,239,197,173,137]
F32:[191,106,126,84,88,214,197,174,124]
F33:[187,123,128,34,50,214,187,171,124]
F34:[188,124,126,14,75,219,189,173,129]
F35:[189,108,126,98,37,214,197,176,129]
F36:[192,25,126,100,11,224,199,175,131]
F37:[193,38,126,38,50,209,206,172,129]
F38:[186,28,126,34,24,224,204,173,121]
F39:[183,33,128,118,50,219,182,176,125]
=== SAMPLE 4 STOP ===
