=== SAMPLE 7 (flower2) START ===
F0:[77,92,126,144,62,214,195,173,23]
F1:[128,94,126,48,62,209,199,173,179]
F2:[84,92,126,26,62,219,193,174,84]
F3:[75,102,126,96,62,219,197,173,119]
F4:[119,87,128,222,37,219,199,172,172]
F5:[131,67,126,178,50,234,191,173,140]
F6:[100,53,128,88,24,188,191,175,97]
F7:[113,76,126,10,62,239,204,175,141]
F8:[126,60,126,40,75,234,204,173,141]
F9:[109,66,128,24,255,224,197,175,111]
F10:[90,89,128,158,62,209,189,176,109]
F11:[121,88,126,108,62,219,191,173,159]
F12:[78,99,126,202,50,224,195,170,85]
F13:[83,98,126,36,50,234,195,176,133]
F14:[114,90,128,166,75,224,197,174,159]
F15:[120,70,126,26,50,224,197,175,134]
F16:[107,69,128,50,75,219,193,175,115]
F17:[109,74,126,10,88,219,187,173,130]
F18:[139,64,126,16,50,229,201,172,158]
F19:[100,68,126,6,62,234,199,174,89]
F20:[148,45,126,50,24,219,206,172,176]
F21:[193,58,128,84,75,204,191,177,173]
F22:[194,8,128,160,50,204,191,178,129]
F23:[183,8,128,126,24,219,197,175,117]
F24:[182,55,126,34,62,214,204,177,127]
F25:[186,62,126,8,88,219,204,179,132]
F26:[194,65,126,78,62,229,195,171,136]
F27:[191,64,128,14,50,224,197,177,125]
F28:[189,46,126,10,50,219,201,171,126]
F29:[184,46,128,52,11,209,201,175,123]
F30:[188,55,126,18,37,229,193,174,132]
F31:[190,55,126,34,75,219,197,172,130]
F32:[193,8,128,42,24,229,201,178,131]
F33:[186,8,128,186,88,214,189,177,121]
F34:[184,53,128,84,75,229,178,175,126]
F35:[183,65,126,120,75,214,191,175,127]
F36:[193,46,126,18,37,229,182,175,138]
F37:[190,82,126,60,62,219,199,170,125]
F38:[189,56,128,42,37,224,189,177,127]
F39:[185,61,126,42,62,219,204,173,124]
=== SAMPLE 7 STOP ===
