=== SAMPLE 6 (flower2) START ===
F0:[121,107,126,6,88,214,191,175,65]
F1:[119,87,128,86,24,219,193,175,126]
F2:[61,61,128,154,50,209,189,174,70]
F3:[111,93,126,48,50,214,201,177,178]
F4:[114,104,128,20,75,229,191,177,131]
F5:[101,58,126,92,62,209,197,170,115]
F6:[90,60,128,74,50,219,184,177,117]
F7:[111,61,126,126,75,214,193,172,149]
F8:[89,69,126,244,50,229,189,174,106]
F9:[103,53,126,52,62,214,197,175,142]
F10:[78,81,128,112,50,204,193,176,103]
F11:[112,92,128,26,37,219,199,175,162]
F12:[71,65,128,70,88,209,187,175,87]
F13:[116,117,126,130,62,209,206,174,173]
F14:[115,81,126,44,75,224,201,176,127]
F15:[90,69,128,22,50,198,195,176,103]
F16:[105,53,126,48,50,214,206,171,143]
F17:[130,73,128,36,62,209,199,174,153]
F18:[87,48,128,20,50,229,191,177,85]
F19:[92,66,126,152,75,214,189,174,133]
F20:[142,75,128,140,75,219,193,174,178]
F21:[188,64,126,10,88,224,199,179,174]
F22:[195,25,126,28,62,234,197,172,135]
F23:[186,48,126,94,62,214,195,175,119]
F24:[178,70,126,44,62,214,197,176,120]
F25:[189,19,128,70,50,209,184,176,139]
F26:[191,34,126,86,75,219,180,174,130]
F27:[191,57,124,82,88,214,193,169,128]
F28:[184,29,128,6,88,209,187,175,121]
F29:[182,26,126,36,62,214,189,175,126]
F30:[187,62,126,14,37,234,189,171,133]
F31:[185,70,126,54,50,214,197,177,126]
F32:[196,14,126,80,62,214,195,176,139]
F33:[187,47,126,188,62,209,189,171,119]
F34:[180,74,128,94,50,214,195,177,121]
F35:[189,17,128,84,62,219,189,173,137]
F36:[190,41,128,16,75,224,191,175,129]
F37:[192,46,128,4,88,229,187,173,130]
F38:[186,25,128,6,88,224,197,170,122]
F39:[182,23,128,242,255,209,199,171,124]
=== SAMPLE 6 STOP ===
