=== SAMPLE 9 (flower2) START ===
F0:[125,71,126,74,62,219,195,176,68]
F1:[75,70,128,122,75,214,193,177,78]
F2:[74,74,126,74,75,224,189,174,127]
F3:[113,71,128,44,75,214,197,176,167]
F4:[94,78,124,138,75,219,199,171,109]
F5:[82,52,128,46,11,209,195,174,116]
F6:[115,63,126,134,24,214,195,174,161]
F7:[139,74,128,84,50,198,195,176,152]
F8:[93,52,128,4,88,214,182,172,82]
F9:[85,48,126,4,88,214,201,173,120]
F10:[133,75,126,4,101,209,197,176,176]
F11:[71,75,128,110,62,204,206,174,66]
F12:[77,66,126,38,62,219,201,172,134]
F13:[125,58,128,68,62,204,193,176,176]
F14:[106,75,130,74,24,209,184,173,109]
F15:[85,74,128,68,88,204,191,173,107]
F16:[102,67,126,14,50,224,193,170,145]
F17:[145,71,128,104,37,214,193,173,171]
F18:[88,47,126,12,62,239,184,173,71]
F19:[97,61,128,130,50,224,189,173,137]
F20:[162,65,128,14,62,224,193,177,193]
F21:[194,25,128,40,50,193,201,173,160]
F22:[191,32,128,132,37,229,189,171,125]
F23:[183,35,126,84,75,219,197,176,120]
F24:[177,39,126,110,62,204,189,174,122]
F25:[186,17,128,64,62,204,184,179,137]
F26:[193,32,128,244,50,224,193,179,135]
F27:[188,53,126,4,101,214,195,176,123]
F28:[185,12,126,78,50,234,195,173,125]
F29:[184,48,126,10,75,229,210,175,127]
F30:[180,51,126,8,75,198,199,178,124]
F31:[192,26,126,48,62,219,199,172,140]
F32:[192,35,128,222,50,219,195,175,128]
F33:[177,39,126,14,62,234,199,174,113]
F34:[179,47,126,54,62,214,195,179,130]
F35:[183,17,126,56,37,219,197,175,132]
F36:[192,44,128,26,75,178,199,172,137]
F37:[189,42,126,84,62,219,197,174,125]
F38:[188,25,128,60,37,219,189,176,127]
F39:[183,24,126,4,75,224,178,171,123]
=== SAMPLE 9 STOP ===
