=== SAMPLE 9 (House) START ===
F0:[107,135,126,4,88,234,184,175,49]
F1:[111,129,128,100,50,224,182,174,132]
F2:[104,131,126,84,50,224,199,172,121]
F3:[106,129,128,30,50,198,191,170,130]
F4:[108,124,128,92,37,204,199,177,130]
F5:[168,110,126,14,62,219,189,172,188]
F6:[177,120,128,184,50,224,182,175,137]
F7:[173,112,128,162,50,219,187,175,124]
F8:[178,125,128,38,75,214,206,176,133]
F9:[171,112,126,112,62,219,193,174,121]
F10:[129,139,130,6,88,209,187,177,86]
F11:[107,131,126,8,75,219,193,170,106]
F12:[105,133,128,178,50,209,195,173,126]
F13:[108,127,126,58,37,209,191,176,131]
F14:[109,137,128,18,50,219,184,173,129]
F15:[153,112,126,30,62,229,199,180,172]
F16:[173,111,128,26,50,209,195,174,148]
F17:[180,130,126,202,75,224,195,171,135]
F18:[171,105,126,102,62,224,182,176,119]
F19:[178,129,126,4,88,219,195,175,135]
F20:[183,143,128,54,37,198,195,172,133]
F21:[192,160,128,118,62,224,195,176,137]
F22:[188,155,126,148,50,224,197,171,124]
F23:[187,164,126,32,50,209,195,177,127]
F24:[187,156,128,44,37,224,187,174,128]
F25:[188,162,126,22,62,234,195,172,129]
F26:[190,147,126,58,75,224,195,175,130]
F27:[190,164,128,50,75,214,193,179,128]
F28:[188,147,126,88,62,219,193,175,126]
F29:[188,160,126,16,62,239,197,178,128]
F30:[189,155,128,72,62,219,189,177,129]
F31:[192,152,126,80,75,219,193,178,131]
F32:[188,166,128,30,75,214,197,173,124]
F33:[187,156,128,78,62,209,197,175,127]
F34:[186,161,126,14,62,234,201,172,127]
F35:[188,151,126,156,50,224,204,175,130]
F36:[190,164,128,130,24,219,174,173,130]
F37:[190,151,128,50,62,219,193,174,128]
F38:[188,153,126,118,37,209,195,172,126]
F39:[188,158,128,26,37,204,193,173,128]
=== SAMPLE 9 STOP ===
