=== SAMPLE 1 (House) START ===
F0:[151,137,128,72,50,224,195,177,97]
F1:[143,135,128,26,24,214,187,174,120]
F2:[141,135,128,52,62,234,191,178,126]
F3:[145,135,128,102,88,204,184,174,132]
F4:[139,131,128,186,75,219,195,173,122]
F5:[172,112,128,42,50,214,199,178,161]
F6:[174,97,126,106,37,234,197,176,130]
F7:[177,123,128,104,11,209,195,175,131]
F8:[175,96,128,10,62,234,182,180,126]
F9:[178,112,128,24,50,214,197,174,131]
F10:[155,120,126,88,62,224,193,170,105]
F11:[140,139,128,110,88,219,176,177,113]
F12:[143,121,128,74,50,198,191,175,131]
F13:[146,142,126,242,37,234,199,171,131]
F14:[138,125,126,46,50,219,201,177,120]
F15:[163,112,128,48,242,209,201,172,153]
F16:[176,117,126,98,50,209,184,174,141]
F17:[173,96,126,10,62,239,195,176,125]
F18:[177,110,124,30,37,214,210,169,132]
F19:[176,106,126,48,62,214,193,176,127]
F20:[181,58,126,70,75,214,206,176,133]
F21:[186,49,126,22,37,229,195,173,133]
F22:[184,58,126,6,75,209,199,177,126]
F23:[177,44,128,102,24,219,191,175,121]
F24:[175,61,126,6,88,224,191,173,126]
F25:[181,33,128,24,50,204,191,176,134]
F26:[192,0,128,6,88,204,191,173,139]
F27:[189,0,128,174,62,193,199,173,125]
F28:[182,0,126,22,75,229,195,175,121]
F29:[178,0,126,112,62,209,197,175,124]
F30:[183,2,126,16,50,234,201,177,133]
F31:[185,62,126,40,88,219,195,173,130]
F32:[187,38,128,24,50,234,184,173,130]
F33:[177,61,126,50,75,219,197,175,118]
F34:[177,43,126,22,75,224,204,173,128]
F35:[179,56,128,90,37,214,191,179,130]
F36:[189,0,126,50,88,224,201,175,138]
F37:[192,0,126,96,50,229,191,173,131]
F38:[183,0,128,42,37,219,201,176,119]
F39:[178,0,126,10,62,209,193,174,123]
=== SAMPLE 1 STOP ===
