=== SAMPLE 3 (On) START ===
F0:[187,99,128,66,50,209,193,177,128]
F1:[172,82,128,20,11,229,195,178,113]
F2:[173,96,128,56,75,209,191,176,129]
F3:[183,130,128,44,50,224,199,178,138]
F4:[167,89,128,44,11,214,197,178,112]
F5:[65,76,126,122,75,214,201,172,26]
F6:[48,96,128,222,62,219,189,175,111]
F7:[50,83,128,24,75,214,187,179,130]
F8:[46,93,128,76,75,209,182,175,124]
F9:[47,91,128,36,75,214,195,178,129]
F10:[152,81,128,66,75,209,189,171,233]
F11:[177,66,126,92,75,198,193,171,153]
F12:[175,89,128,56,24,224,195,177,126]
F13:[185,46,128,190,75,224,191,173,138]
F14:[169,102,128,96,50,224,199,171,112]
F15:[89,80,128,52,75,214,184,178,48]
F16:[50,86,124,14,50,229,201,173,89]
F17:[47,86,128,194,62,224,189,175,125]
F18:[48,97,126,56,75,219,197,178,129]
F19:[45,85,128,214,50,219,195,173,125]
F20:[124,95,126,20,50,234,201,175,207]
F21:[195,92,126,28,62,219,206,173,199]
F22:[194,80,126,22,50,224,201,173,127]
F23:[188,99,126,4,101,214,201,175,122]
F24:[187,75,128,68,62,209,189,172,127]
F25:[191,58,128,38,37,209,195,175,132]
F26:[195,37,126,14,62,229,195,171,132]
F27:[195,41,126,80,62,209,197,175,128]
F28:[186,28,128,50,75,219,199,174,119]
F29:[186,46,128,124,50,214,193,173,128]
F30:[188,56,126,52,50,198,197,171,130]
F31:[196,78,126,12,255,209,204,173,136]
F32:[194,97,126,50,88,198,204,172,126]
F33:[189,76,128,62,24,204,191,171,123]
F34:[188,92,126,62,62,224,199,174,127]
F35:[188,71,126,20,75,229,195,174,128]
F36:[196,41,128,82,50,234,187,174,136]
F37:[195,29,126,130,50,234,191,173,127]
F38:[190,42,126,36,50,209,195,171,123]
F39:[185,28,128,52,62,229,187,178,123]
=== SAMPLE 3 STOP ===
