=== SAMPLE 4 (On) START ===
F0:[181,139,128,70,37,209,195,175,124]
F1:[164,144,128,42,62,188,195,175,111]
F2:[167,149,128,62,88,214,193,177,131]
F3:[162,133,128,88,37,204,180,172,123]
F4:[163,161,126,110,50,209,201,174,129]
F5:[78,93,126,14,50,244,208,178,43]
F6:[72,98,126,4,75,214,187,175,122]
F7:[70,86,126,172,75,214,197,176,126]
F8:[72,97,128,24,50,209,195,177,130]
F9:[72,95,126,108,37,229,193,170,128]
F10:[150,135,128,84,50,219,191,176,206]
F11:[173,133,128,44,75,209,193,173,151]
F12:[160,132,128,128,37,204,191,171,115]
F13:[179,130,126,6,88,234,187,176,147]
F14:[156,150,128,154,75,224,195,173,105]
F15:[104,117,128,36,11,214,206,177,76]
F16:[74,86,126,70,11,214,193,175,98]
F17:[68,95,128,176,50,188,193,173,122]
F18:[74,99,126,110,24,219,191,176,134]
F19:[69,94,124,30,37,229,199,170,123]
F20:[133,76,126,38,50,219,204,170,192]
F21:[192,38,128,58,62,229,187,171,187]
F22:[191,46,126,140,62,229,199,175,127]
F23:[186,38,126,8,88,234,199,175,123]
F24:[186,46,126,10,62,214,191,179,128]
F25:[190,38,128,142,11,209,182,175,132]
F26:[192,30,128,96,75,204,182,175,130]
F27:[193,23,128,42,37,198,204,173,129]
F28:[184,30,128,68,24,219,197,178,119]
F29:[181,25,128,22,37,229,195,176,125]
F30:[184,30,126,6,88,239,187,178,131]
F31:[192,46,126,38,75,224,195,173,136]
F32:[190,43,128,20,88,229,184,176,126]
F33:[188,46,128,18,24,224,199,176,126]
F34:[186,46,128,28,50,219,193,176,126]
F35:[187,38,126,84,24,224,201,172,129]
F36:[193,23,126,66,37,209,199,175,134]
F37:[193,30,128,56,37,209,182,177,128]
F38:[185,25,124,38,88,229,199,174,120]
F39:[183,28,126,100,50,214,204,172,126]
=== SAMPLE 4 STOP ===
