=== SAMPLE 2 (Start) START ===
F0:[80,88,126,156,62,234,182,172,22]
F1:[82,82,126,6,75,214,193,173,130]
F2:[80,88,126,30,50,204,201,170,126]
F3:[79,76,126,112,75,214,201,174,127]
F4:[77,93,128,42,75,198,195,178,126]
F5:[169,44,128,150,75,219,197,175,220]
F6:[182,51,126,66,50,224,187,176,141]
F7:[180,44,126,102,24,224,197,171,126]
F8:[175,47,126,118,37,219,197,174,123]
F9:[173,55,128,68,75,219,191,174,126]
F10:[109,67,126,10,88,234,201,174,64]
F11:[79,90,126,22,50,214,201,176,98]
F12:[78,80,126,42,24,204,191,173,127]
F13:[78,84,128,32,37,219,197,179,128]
F14:[79,87,128,136,24,214,197,174,129]
F15:[143,54,126,98,50,224,187,174,192]
F16:[182,49,128,36,50,214,199,178,167]
F17:[181,44,126,14,62,234,195,175,127]
F18:[174,53,126,50,37,219,204,173,121]
F19:[175,39,128,72,24,214,191,174,129]
F20:[186,64,126,44,62,229,195,177,139]
F21:[193,78,128,86,24,219,195,173,135]
F22:[191,70,128,66,50,209,191,175,126]
F23:[184,85,126,48,50,219,189,176,121]
F24:[184,64,126,124,50,219,195,173,128]
F25:[187,102,126,10,62,229,195,170,131]
F26:[190,172,128,58,75,214,189,178,131]
F27:[190,147,126,4,101,234,182,175,128]
F28:[190,165,126,180,50,229,191,172,128]
F29:[190,152,126,74,24,214,195,172,128]
F30:[191,147,126,20,75,224,197,174,129]
F31:[194,66,128,118,75,224,193,173,131]
F32:[191,82,128,108,37,214,191,178,125]
F33:[186,64,124,36,75,224,206,174,123]
F34:[184,82,126,24,62,229,201,174,126]
F35:[186,89,126,86,75,219,204,173,130]
F36:[190,153,128,120,24,224,189,175,132]
F37:[190,161,126,12,75,244,187,174,128]
F38:[190,157,128,20,50,229,191,177,128]
F39:[190,155,126,14,75,234,193,172,128]
=== SAMPLE 2 STOP ===
