=== SAMPLE 8 (Start) START ===
F0:[71,107,126,24,37,219,199,176,13]
F1:[72,115,126,46,62,214,199,175,129]
F2:[74,115,128,50,24,204,204,173,130]
F3:[70,123,128,42,62,198,197,173,124]
F4:[76,126,128,14,75,224,182,177,134]
F5:[175,71,126,18,37,224,189,173,227]
F6:[190,61,128,56,229,224,191,172,143]
F7:[188,61,128,34,50,214,197,176,126]
F8:[181,64,128,28,75,209,191,172,121]
F9:[182,62,126,28,37,229,189,174,129]
F10:[98,98,128,108,37,224,193,175,44]
F11:[78,120,126,148,62,224,197,174,108]
F12:[73,103,126,24,88,229,195,169,123]
F13:[80,134,128,144,75,188,197,175,135]
F14:[69,113,128,86,75,214,182,177,117]
F15:[150,90,128,108,62,209,193,175,209]
F16:[191,61,128,116,50,224,197,176,169]
F17:[189,69,126,74,50,234,197,176,126]
F18:[182,65,126,52,75,229,206,177,121]
F19:[182,65,126,18,62,239,195,175,128]
F20:[188,69,128,18,37,224,191,172,134]
F21:[195,103,126,86,75,219,204,173,135]
F22:[192,125,128,18,37,234,193,176,125]
F23:[186,98,128,96,37,209,193,173,122]
F24:[188,125,128,126,75,214,187,175,130]
F25:[190,107,128,28,11,219,195,180,130]
F26:[193,93,128,36,24,219,204,173,131]
F27:[194,66,126,20,75,229,195,174,129]
F28:[189,102,126,24,37,229,195,173,123]
F29:[187,70,128,18,62,224,182,173,126]
F30:[190,74,128,42,24,204,208,175,131]
F31:[196,124,128,20,62,224,193,176,134]
F32:[192,93,126,46,75,214,199,174,124]
F33:[187,120,128,16,50,229,195,174,123]
F34:[186,105,128,8,50,224,180,170,127]
F35:[188,135,128,18,37,229,184,174,130]
F36:[194,66,130,192,50,214,195,174,134]
F37:[193,101,128,174,50,224,189,173,127]
F38:[191,67,126,102,62,224,199,172,126]
F39:[189,94,126,12,50,239,193,171,126]
=== SAMPLE 8 STOP ===
