=== SAMPLE 1 (Start) START ===
F0:[87,97,128,92,50,234,191,178,27]
F1:[85,93,126,42,37,224,195,172,126]
F2:[87,93,126,18,37,234,191,176,130]
F3:[83,93,128,6,88,219,191,178,124]
F4:[89,92,126,42,62,214,208,175,134]
F5:[130,97,126,22,50,234,195,177,169]
F6:[152,111,128,188,62,219,193,174,150]
F7:[140,97,128,84,24,214,189,177,116]
F8:[148,107,126,96,50,219,197,174,136]
F9:[141,103,128,20,75,219,199,174,121]
F10:[103,97,126,48,37,224,197,173,90]
F11:[89,93,130,248,11,198,184,172,114]
F12:[88,89,126,178,62,224,201,176,127]
F13:[95,100,130,16,24,219,184,177,135]
F14:[86,92,126,30,62,214,204,173,119]
F15:[122,101,126,46,50,209,197,174,164]
F16:[139,101,128,58,75,214,180,176,145]
F17:[149,99,126,70,75,209,193,176,138]
F18:[142,110,128,42,62,214,197,177,121]
F19:[143,94,128,88,24,219,195,175,129]
F20:[173,94,124,32,37,224,201,173,158]
F21:[192,84,128,62,62,229,178,174,147]
F22:[191,51,128,58,62,214,182,172,127]
F23:[185,82,128,36,24,214,193,173,122]
F24:[183,57,128,122,62,219,187,175,126]
F25:[187,74,126,28,37,219,191,175,132]
F26:[191,137,130,158,62,224,184,179,132]
F27:[192,147,128,54,62,209,193,174,129]
F28:[186,121,126,10,50,239,201,175,122]
F29:[188,165,128,88,62,214,206,176,130]
F30:[188,139,128,72,37,214,187,177,128]
F31:[192,51,126,10,50,214,204,175,132]
F32:[191,80,126,146,62,224,201,177,127]
F33:[186,66,126,4,101,219,191,173,123]
F34:[184,62,128,42,37,229,189,174,126]
F35:[184,48,126,38,50,219,193,179,128]
F36:[192,156,126,6,88,229,191,178,136]
F37:[192,114,126,30,88,204,197,175,128]
F38:[188,170,126,10,50,224,199,173,124]
F39:[186,115,128,120,62,193,191,177,126]
=== SAMPLE 1 STOP ===
