=== SAMPLE 8 (Start2) START ===
F0:[76,50,126,6,88,209,199,175,20]
F1:[90,83,128,12,50,224,187,177,142]
F2:[73,68,128,28,50,163,204,173,111]
F3:[74,48,128,198,37,234,189,176,129]
F4:[66,56,128,18,11,219,187,175,120]
F5:[179,92,126,74,75,209,197,175,241]
F6:[184,60,126,16,62,229,180,171,133]
F7:[171,46,126,4,101,214,197,175,115]
F8:[179,53,126,46,50,219,199,169,136]
F9:[184,74,126,104,50,229,195,173,133]
F10:[97,34,128,224,50,198,187,170,41]
F11:[93,84,128,24,24,183,199,170,124]
F12:[89,92,126,24,37,229,201,177,124]
F13:[81,50,126,16,62,234,187,173,120]
F14:[71,47,128,118,24,209,172,173,118]
F15:[151,82,128,36,37,219,197,177,208]
F16:[184,73,128,20,50,219,193,173,161]
F17:[172,40,126,18,50,229,195,175,116]
F18:[179,44,128,40,11,224,195,175,135]
F19:[182,74,126,24,75,219,197,173,131]
F20:[188,17,126,4,101,234,189,174,134]
F21:[195,16,126,36,62,209,199,172,135]
F22:[196,35,126,94,62,214,199,174,129]
F23:[182,2,126,24,50,209,197,174,114]
F24:[182,15,126,60,50,219,193,170,128]
F25:[189,67,126,8,75,214,197,176,135]
F26:[197,30,126,4,101,219,189,176,136]
F27:[197,35,126,50,75,224,182,169,128]
F28:[190,52,126,8,50,224,195,172,121]
F29:[188,88,128,122,62,219,191,176,126]
F30:[188,17,128,4,88,198,189,173,128]
F31:[195,16,128,218,50,224,195,174,135]
F32:[196,39,128,40,75,219,199,177,129]
F33:[185,0,128,16,50,234,197,174,117]
F34:[183,11,126,90,62,219,201,175,126]
F35:[186,53,126,24,50,224,197,174,131]
F36:[197,39,128,26,75,198,195,175,139]
F37:[197,24,128,52,62,193,199,174,128]
F38:[192,55,126,8,88,229,191,171,123]
F39:[189,107,128,36,24,198,193,177,125]
=== SAMPLE 8 STOP ===
